Sample	Sample	Run1	Issues	Requirement	Run2	Issues	Requirements	Run3	Issues	Requirements
LN_26_AA9026	LN_26_AA9026	MS_280326_004_V068	3R polyC	PCR-BD 3F, R389						
LN_26_AA9051	LN_26_AA9051	MS_280326_004_V068	3R polyC	PCR-BD 3F						
LN_26_AA9055	LN_26_AA9055	MS_280326_004_V068	3R polyC	PCR-BD 3F, R389						
LN_26_AA9182	LN_26_AA9182	MS_290326_002_V071	1R tín hiệu yếu	PCR-BD 1R						
LN_26_AA9183	LN_26_AA9183	MS_290326_002_V071	1R tín hiệu yếu	PCR-BD 1R						
LN_26_AA9184	LN_26_AA9184	MS_290326_002_V071	2F peak shoulder	PCR-BD 2F						
LN_26_AA9196	LN_26_AA9196	MS_290326_002_V071	2F peak shoulder	PCR-BD 2F						
LN_26_AA9203	LN_26_AA9203	MS_290326_002_V071	3R peak shoulder	PCR-BD 3F, R389						
LN_26_AA9224	LN_26_AA9224	MS_290326_002_V071	2F peak shoulder	PCR-BD 2F						
LN_26_AA9225	LN_26_AA9225	MS_290326_002_V071	3R polyC	PCR-BD 3F, R389						
LN_26_AA9229	LN_26_AA9229	MS_290326_002_V071	3R polyC	PCR-BD 3F						
LN_26_AA9252	LN_26_AA9252	MS_290326_002_V071	3R polyC	PCR-BD 3F						
LN_26_AA9259	LN_26_AA9259	MS_290326_002_V071	2F fail	PCR-BD 2F						
LN_26_AA9261	LN_26_AA9261	MS_290326_002_V071	3R peak shoulder	PCR-BD 3F, R389						
LN_26_AA9279	LN_26_AA9279	MS_290326_003_V072	3R nền cao (AC repeat)	PCR-BD 3F, R389						
LN_26_AA9285	LN_26_AA9285	MS_290326_003_V072	146Y? 150Y? 16295Y?	Tách lại						
x	2553815	20260407_mtDNA_315	3R polyC	PCR-BD 3F, R389	20260411_mtDNA_315_1 mẫu	73-340 438-573 16024-16365				
x	LN_26_AB1620	MS_040426_001_V082	1F dyeblob + nền cao	PCR-BD 1F	MS_040426_001_5 mẫu					
x	LN_26_AB1628	MS_040426_001_V082	1F dyeblob + nền cao	PCR-BD 1F	MS_040426_001_5 mẫu					
x	LN_26_AB1835	MS_040426_001_V082	507K?	PCR-BD 3F	MS_040426_001_5 mẫu					
x	LN_26_AB1851	MS_040426_001_V082	1F fail	PCR-BD 1F	MS_040426_001_5 mẫu					
x	LN_26_AB1856	MS_040426_001_V082	3R polyC	PCR-BD 3F, R389	MS_040426_001_5 mẫu	73-340 438-573 16024-16365				
LN_26_AA9779	LN_26_AA9779	MS_310326_001_V075	3R ngắn	PCR-BD 3F, R389						
LN_26_AA9657	LN_26_AA9657	MS_300326_004_V074	3R nền cao (AC repeat)	PCR-BD 3F, R389						
LN_26_AA9445	LN_26_AA9445	MS_300326_001_V076	3R polyC	PCR-BD 3F, R389						
LN_26_AA9832	LN_26_AA9832	MS_310326_002_V077	3R polyAC	PCR-BD 3F, R389						
LN_26_AA9863	LN_26_AA9863	MS_310326_002_V077	3R polyC	PCR-BD 3F						
LN_26_AA9864	LN_26_AA9864	MS_310326_002_V077	3R polyC	PCR-BD 3F, R389						
LN_26_AA9868	LN_26_AA9868	MS_310326_002_V077	2F nền cao, 3R polyC	PCR-BD R285a, 3F, R389						
LN_26_AA9871	LN_26_AA9871	MS_310326_002_V077	3R polyC	PCR-BD 3F, R389						
LN_26_AA9875	LN_26_AA9875	MS_310326_002_V077	3R polyC	PCR-BD 3F, R389						
LN_26_AA9883	LN_26_AA9883	MS_310326_002_V077	3R polyC	PCR-BD 3F, R389						
LN_26_AA9904	LN_26_AA9904	MS_310326_003_V078	3R polyC	PCR-BD 3F, R389						
LN_26_AA9923	LN_26_AA9923	MS_310326_003_V078	3R poly AC	PCR-BD 3F, R389						
LN_26_AA9931	LN_26_AA9931	MS_310326_003_V078	3R polyC	PCR-BD 3F, R389						
LN_26_AA9961	LN_26_AA9961	MS_310326_003_V078	2F nền cao	PCR-BD R285a						
LN_26_AA9974	LN_26_AA9974	MS_310326_003_V078	3R polyC	PCR-BD 3F, R389						
LN_26_AA9468	LN_26_AA9468	MS_300326_002_V081	2F nền cao, 3R polyC	PCR-BD R285a, 3F, R389						
LN_26_AA9481	LN_26_AA9481	MS_300326_002_V081	2F nền cao, 3R polyC, 16360Y?	PCR-BD F109, R285a, 3F, R389, 1R						
LN_26_AA9482	LN_26_AA9482	MS_300326_002_V081	2F nền cao, 3R polyC	PCR-BD F109, R285a, 3F, R389						
LN_26_AA9490	LN_26_AA9490	MS_300326_002_V081	3R ngắn	PCR-BD 3F, R389						
LN_26_AA9492	LN_26_AA9492	MS_300326_002_V081	2F nền cao, 3R polyC	PCR-BD R285a, 3F, R389						
LN_26_AA9497	LN_26_AA9497	MS_300326_002_V081	3R ngắn	PCR-BD 3F, R389						
LN_26_AB0004	LN_26_AB0004	MS_310326_004_V079	3R polyC	PCR-BD 3F, R389						
LN_26_AB0010	LN_26_AB0010	MS_310326_004_V079	2F polyC, 3R polyC	PCR-BD F109, R285a, 3F, R389						
LN_26_AB0031	LN_26_AB0031	MS_310326_004_V079	3R polyC	PCR-BD 3F						
LN_26_AB0060	LN_26_AB0060	MS_310326_004_V079	3R polyC	PCR-BD 3F						
LN_26_AB0072	LN_26_AB0072	MS_310326_004_V079	2F dyeblob + ngắn	PCR-BD 2F						
LN_26_AB0090	LN_26_AB0090	MS_310326_005_V083	1F nền cao + dyeblob	PCR-BD 1F						
LN_26_AB0104	LN_26_AB0104	MS_310326_005_V083	3R polyC	PCR-BD 3F, R389						
LN_26_AB0117	LN_26_AB0117	MS_310326_005_V083	3R nền cao (AC repeat)	PCR-BD 3F, R389						
LN_26_AB0140	LN_26_AB0140	MS_310326_005_V083	1F nền cao + dyeblob	PCR-BD 1F						
LN_26_AB0174	LN_26_AB0174	MS_310326_006_V084	3R polyC	PCR-BD 3F, R389						
LN_26_AB0180	LN_26_AB0180	MS_310326_006_V084	3R polyC	PCR-BD 3F, R389						
LN_26_AB0190	LN_26_AB0190	MS_310326_006_V084	3R nền cao	PCR-BD 3F, R389						
LN_26_AB0217	LN_26_AB0217	MS_310326_006_V084	3R polyC	PCR-BD 3F, R389						
LN_26_AB0272	LN_26_AB0272	MS_030426_001_V085	3R polyC	PCR-BD 3F, R389						
LN_26_AB0320	LN_26_AB0320	MS_030426_001_V085	3R polyC	PCR-BD 3F, R389						
LN_26_AB0325	LN_26_AB0325	MS_030426_001_V085	3R nền cao (AC repeat)	PCR-BD 3F, R389						
LN_26_AB0334	LN_26_AB0334	MS_030426_001_V085	3R nền cao (AC repeat)	PCR-BD 3F, R389						
LN_26_AA9547	LN_26_AA9547	MS_300326_003_V073	2F nền cao	PCR-BD R285a						
LN_26_AA9573	LN_26_AA9573	MS_300326_003_V073	3R polyC	PCR-BD 3F, R389						
LN_26_AA9574	LN_26_AA9574	MS_300326_003_V073	3R polyC	PCR-BD 3F, R389						
LN_26_AA9575	LN_26_AA9575	MS_300326_003_V073	3R polyC	PCR-BD 3F, R389						
LN_26_AA9576	LN_26_AA9576	MS_300326_003_V073	1F dyeblob	PCR-BD 1F						
LN_26_AB0357	LN_26_AB0357	MS_030426_002_V086	2F nền cao, 3R fail	PCR-BD F109, R285a, 3F						
LN_26_AB0373	LN_26_AB0373	MS_030426_002_V086	507K?	PCR-BD 3F						
LN_26_AB0377	LN_26_AB0377	MS_030426_002_V086	158W?	PCR-BD 2F						
LN_26_AB0381	LN_26_AB0381	MS_030426_002_V086	3R polyC	PCR-BD 3F, R389						
LN_26_AB0921	LN_26_AB0921	MS_060426_004_V090	3R polyC (460T-C) + polyAC	PCR-BD 3F, R389						
LN_26_AB0960	LN_26_AB0960	MS_060426_004_V090	3R polyC	PCR-BD 3F, R389						
LN_26_AB0971	LN_26_AB0971	MS_060426_004_V090	3R không có peak G(C) + tín hiệu yếu	PCR-BD 3F, R389						
LN_26_AB0993	LN_26_AB0993	MS_060426_004_V090	3R ngắn	PCR-BD 3F, R389						
LN_26_AB0994	LN_26_AB0994	MS_060426_004_V090	3R polyC	PCR-BD 3F						
LN_26_AB0999	LN_26_AB0999	MS_060426_004_V090	3R polyC (460T-C) + polyAC	PCR-BD 3F, R389						
LN_26_AB1795	LN_26_AB1795	MS_060426_002_V089	3R nền cao (AC repeat)	PCR-BD 3F, R389						
LN_26_AB1039	LN_26_AB1039	MS_080426_003_V092	3R polyAC	PCR-BD 3F, R389						
LN_26_AB1089	LN_26_AB1089	MS_080426_003_V092	3R polyC	PCR-BD 3F						
LN_26_AB0868	LN_26_AB0868	MS_060426_003_V088	3R polyC, 2F nền cao	PCR-BD 3F, R389, R285a						
LN_26_AB0869	LN_26_AB0869	MS_060426_003_V088	3R polyC	PCR-BD 3F, R389						
LN_26_AB2116	LN_26_AB2116	MS_080426_002_V091	3R polyC	PCR-BD 3F, R389						
LN_26_AB0478	LN_26_AB0478	MS_030426_003_V093	3R nền cao, 2F peak spike	PCR-BD 3F, R389, 2F						
LN_26_AB0749	LN_26_AB0749	MS_030426_006_V094	3R polyC	PCR-BD 3F, R389						
LN_26_AB0772	LN_26_AB0772	MS_030426_006_V094	LHP ở polyC HV1 (16188Y? 16189Y?)	Tách lại						
LN_26_AB0784	LN_26_AB0784	MS_030426_006_V094	3R polyC, 2F nền cao	PCR-BD 3F, R389, R285a						
LN_26_AB0800	LN_26_AB0800	MS_030426_006_V094	183.1C?	PCR-BD 2F						
LN_26_AB0804	LN_26_AB0804	MS_030426_006_V094	3R polyC	PCR-BD 3F, R389						
LN_26_AB0818	LN_26_AB0818	MS_030426_006_V094	2F nền cao	PCR-BD R285a						
LN_26_AB2972	LN_26_AB2972	MS_100426_001_V098	2F nền cao, 3R polyC	PCR-BD R285a, 3F, R389						
LN_26_AB3029	LN_26_AB3029	MS_100426_001_V098	1F nền cao	PCR-BD 1F						
LN_26_AB3032	LN_26_AB3032	MS_100426_001_V098	2F nền cao, 3R nền cao	PCR-BD R285a, 3F						
LN_26_AB3049	LN_26_AB3049	MS_100426_001_V098	2F nền cao, 3R polyC	PCR-BD R285a, 3F						
LN_26_AB1700	LN_26_AB1700	MS_060426_001_V087	3R polyC, 2F nền cao	PCR-BD 3F, R389, R285a						
LN_26_AB1689	LN_26_AB1689	MS_060426_001_V087	3R nền cao	PCR-BD 3F, R389						
LN_26_AB1691	LN_26_AB1691	MS_060426_001_V087	3R nền cao (AC repeat)	PCR-BD 3F						
0										
0										
0										
0										
0										
0										
0										
0										
0										
0										
